YEAR;MONTH;DAY;HOUR;TH;RAIN;RADIATION;WIND;RH
2018;9;1;2;17.5;0;0;16;57
2018;9;1;3;16.6;0;0;11;60
2018;9;1;4;16.4;0;0;12;61
2018;9;1;5;16.5;0;15;15;60
2018;9;1;6;17.8;0;75;20;56
2018;9;1;7;18.9;0;142;23;56
2018;9;1;8;20.1;0;205;27;52
2018;9;1;9;21.8;0;254;19;47
2018;9;1;10;22.9;0;286;24;45
2018;9;1;11;23.6;0;299;25;43
2018;9;1;12;25.1;0;290;22;40
2018;9;1;13;24.7;0;264;26;38
2018;9;1;14;25.1;0;216;24;38
2018;9;1;15;24.7;0;160;26;39
2018;9;1;16;24.1;0;92;27;41
2018;9;1;17;23.3;0;25;19;44
2018;9;1;18;22.6;0;1;17;47
2018;9;1;19;22.3;0;0;19;45
2018;9;1;20;21.8;0;0;18;45
2018;9;1;21;21;0;0;17;47
2018;9;1;22;20.2;0;0;14;48
2018;9;1;23;19.7;0;0;12;46
2018;9;2;0;19;0;0;14;47
2018;9;2;1;18.2;0;0;12;50
2018;9;2;2;18;0;0;10;52
2018;9;2;3;17.3;0;0;11;56
2018;9;2;4;16.9;0;0;11;59
2018;9;2;5;17.2;0;13;9;59
2018;9;2;6;18.2;0;74;12;57
2018;9;2;7;20;0;141;12;52
2018;9;2;8;21.6;0;203;13;50
2018;9;2;9;23;0;252;15;44
2018;9;2;10;24.2;0;283;13;42
2018;9;2;11;25.2;0;295;12;38
2018;9;2;12;25.4;0;289;12;38
2018;9;2;13;26;0;262;11;37
2018;9;2;14;26.1;0;218;10;37
2018;9;2;15;25.9;0;159;13;37
2018;9;2;16;25.3;0;108;16;39
2018;9;2;17;23.5;0;28;11;44
2018;9;2;18;22.3;0;0;4;48
2018;9;2;19;21.9;0;0;3;49
2018;9;2;20;20.9;0;0;2;53
2018;9;2;21;20;0;0;3;56
2018;9;2;22;16.9;0;0;1;69
2018;9;2;23;16.2;0;0;1;72
2018;9;3;0;15.4;0;0;2;75
2018;9;3;1;14.8;0;0;1;76
2018;9;3;2;13.8;0;0;1;80
2018;9;3;3;13.5;0;0;1;82
2018;9;3;4;12.5;0;0;1;84
2018;9;3;5;15.7;0;15;0;77
2018;9;3;6;18.2;0;74;3;67
2018;9;3;7;20.3;0;138;7;61
2018;9;3;8;22;0;200;9;57
2018;9;3;9;24.1;0;244;9;49
2018;9;3;10;25.4;0;277;8;43
2018;9;3;11;26.1;0;294;8;41
2018;9;3;12;27.1;0;288;8;40
2018;9;3;13;27.1;0;244;9;39
2018;9;3;14;27.9;0;208;9;37
2018;9;3;15;27.9;0;154;9;39
2018;9;3;16;27.7;0;90;6;40
2018;9;3;17;23.9;0;18;6;49
2018;9;3;18;22;0;0;3;56
2018;9;3;19;20.6;0;0;3;60
2018;9;3;20;19.7;0;0;3;60
2018;9;3;21;17.2;0;0;0;71
2018;9;3;22;16.5;0;0;2;73
2018;9;3;23;15.5;0;0;0;77
2018;9;4;0;15.3;0;0;1;78
2018;9;4;1;14.9;0;0;2;80
2018;9;4;2;14.1;0;0;0;83
2018;9;4;3;14.1;0;0;2;82
2018;9;4;4;14.9;0;0;3;78
2018;9;4;5;16.9;0;14;3;72
2018;9;4;6;18.2;0;71;3;69
2018;9;4;7;20.6;0;126;6;62
2018;9;4;8;22.7;0;196;6;59
2018;9;4;9;24.8;0;244;5;54
2018;9;4;10;26.5;0;277;6;49
2018;9;4;11;28.3;0;290;7;39
2018;9;4;12;28;0;282;7;40
2018;9;4;13;29.2;0;254;6;31
2018;9;4;14;29.6;0;209;5;30
2018;9;4;15;30;0;148;4;26
2018;9;4;16;29.4;0;82;4;28
2018;9;4;17;25.2;0;19;6;50
2018;9;4;18;23.4;0;1;6;52
2018;9;4;19;21.6;0;0;3;61
2018;9;4;20;20.1;0;0;2;67
2018;9;4;21;18.6;0;0;2;72
2018;9;4;22;17.3;0;0;0;77
2018;9;4;23;16.4;0;0;1;81
2018;9;5;0;15.4;0;0;0;84
2018;9;5;1;14.9;0;0;1;85
2018;9;5;2;14.9;0;0;1;86
2018;9;5;3;14.4;0;0;0;86
2018;9;5;4;14.7;0;0;1;83
2018;9;5;5;16.4;0;12;1;78
2018;9;5;6;19.9;0;64;2;65
2018;9;5;7;21.4;0;126;3;57
2018;9;5;8;24.1;0;185;3;53
2018;9;5;9;26.3;0;233;4;51
2018;9;5;10;27.7;0;264;6;46
2018;9;5;11;28.2;0;243;4;45
2018;9;5;12;29.6;0;232;6;45
2018;9;5;13;29.1;0;226;9;47
2018;9;5;14;29.9;0;212;7;42
2018;9;5;15;29.2;0;142;7;40
2018;9;5;16;26.8;0;76;9;58
2018;9;5;17;24.3;0;15;6;62
2018;9;5;18;22.6;0;0;3;73
2018;9;5;19;21.4;0;0;2;80
2018;9;5;20;20;0;0;2;86
2018;9;5;21;19.7;0;0;1;89
2018;9;5;22;20.3;0;0;3;88
2018;9;5;23;20.3;0;0;2;86
2018;9;6;0;19.9;0;0;1;88
2018;9;6;1;19.9;0;0;1;88
2018;9;6;2;19.7;0;0;2;89
2018;9;6;3;19.6;0;0;3;89
2018;9;6;4;19.5;0;0;2;89
2018;9;6;5;19.6;0;11;1;89
2018;9;6;6;20.1;0;38;3;80
2018;9;6;7;20.8;0;62;3;77
2018;9;6;8;20.3;0;15;2;80
2018;9;6;9;19.9;2;7;2;89
2018;9;6;10;19.7;3;5;3;90
2018;9;6;11;20.3;3;78;7;89
2018;9;6;12;23.5;0;288;6;73
2018;9;6;13;24.9;0;244;4;65
2018;9;6;14;25.4;0;204;4;63
2018;9;6;15;25.6;0;141;4;60
2018;9;6;16;23.1;0;32;4;68
2018;9;6;17;22.6;0;6;1;73
2018;9;6;18;21.4;0;0;3;80
2018;9;6;19;20.6;0;0;2;82
2018;9;6;20;19.7;0;0;1;87
2018;9;6;21;19.8;0;0;3;83
2018;9;6;22;19.1;0;0;3;84
2018;9;6;23;18.8;0;0;2;83
2018;9;7;0;19;0;0;4;82
2018;9;7;1;19.1;0;0;6;81
2018;9;7;2;19.2;0;0;8;79
2018;9;7;3;18.7;0;0;7;81
2018;9;7;4;18.6;0;0;6;82
2018;9;7;5;19.1;0;11;8;80
2018;9;7;6;20.3;0;64;10;75
2018;9;7;7;21.5;0;129;12;71
2018;9;7;8;22.8;0;192;16;66
2018;9;7;9;24.4;0;240;18;58
2018;9;7;10;25.6;0;275;19;51
2018;9;7;11;26.8;0;289;20;45
2018;9;7;12;26.8;0;281;17;45
2018;9;7;13;27.3;0;252;16;41
2018;9;7;14;27.6;0;209;15;40
2018;9;7;15;27.1;0;149;16;38
2018;9;7;16;26.2;0;82;15;41
2018;9;7;17;24.7;0;18;12;46
2018;9;7;18;23.9;0;0;12;46
2018;9;7;19;22.7;0;0;7;48
2018;9;7;20;22.1;0;0;9;50
2018;9;7;21;21.2;0;0;11;52
2018;9;7;22;21.2;0;0;12;51
2018;9;7;23;20;0;0;11;56
2018;9;8;0;18.9;0;0;9;62
2018;9;8;1;18.4;0;0;7;64
2018;9;8;2;18.1;0;0;8;64
2018;9;8;3;17.7;0;0;10;65
2018;9;8;4;17.3;0;0;8;66
2018;9;8;5;17.6;0;10;7;66
2018;9;8;6;19;0;69;7;63
2018;9;8;7;20.5;0;138;11;60
2018;9;8;8;21.6;0;194;9;56
2018;9;8;9;23.7;0;243;7;53
2018;9;8;10;25.4;0;280;5;49
2018;9;8;11;26.3;0;286;5;48
2018;9;8;12;27.7;0;275;5;45
2018;9;8;13;28.1;0;205;5;44
2018;9;8;14;28.5;0;208;6;43
2018;9;8;15;28.3;0;134;5;45
2018;9;8;16;27.2;0;74;5;48
2018;9;8;17;24.5;0;15;3;58
2018;9;8;18;22.1;0;0;0;66
2018;9;8;19;21.4;0;0;4;65
2018;9;8;20;19.2;0;0;1;72
2018;9;8;21;19;0;0;1;73
2018;9;8;22;17.8;0;0;1;80
2018;9;8;23;17.1;0;0;0;82
2018;9;9;0;16.3;0;0;1;85
2018;9;9;1;16.1;0;0;1;85
2018;9;9;2;16.8;0;0;2;85
2018;9;9;3;15.9;0;0;2;87
2018;9;9;4;15.2;0;0;0;89
2018;9;9;5;16.8;0;11;2;84
2018;9;9;6;18.7;0;63;5;79
2018;9;9;7;21;0;88;3;72
2018;9;9;8;23.3;0;173;3;64
2018;9;9;9;24.8;0;223;5;58
2018;9;9;10;26.5;0;223;4;56
2018;9;9;11;27.9;0;232;4;52
2018;9;9;12;28.2;0;250;5;51
2018;9;9;13;28.2;0;231;7;49
2018;9;9;14;28.9;0;189;6;45
2018;9;9;15;27.9;0;137;7;45
2018;9;9;16;27.4;0;68;4;46
2018;9;9;17;24;0;12;1;59
2018;9;9;18;23.3;0;0;2;71
2018;9;9;19;21.7;0;0;2;79
2018;9;9;20;20.7;0;0;3;81
2018;9;9;21;20.1;0;0;1;83
2018;9;9;22;18.4;0;0;1;87
2018;9;9;23;17.9;0;0;1;88
2018;9;10;0;17.6;0;0;0;90
2018;9;10;1;17;0;0;1;91
2018;9;10;2;18.2;0;0;3;90
2018;9;10;3;17.2;0;0;2;88
2018;9;10;4;17.1;0;0;4;87
2018;9;10;5;16.8;0;7;2;86
2018;9;10;6;18.8;0;39;2;83
2018;9;10;7;20;0;106;4;77
2018;9;10;8;21.9;0;140;5;71
2018;9;10;9;24;0;193;4;62
2018;9;10;10;25.8;0;250;4;58
2018;9;10;11;27.8;0;264;6;52
2018;9;10;12;30.2;0;269;5;46
2018;9;10;13;31;0;241;4;41
2018;9;10;14;31.3;0;196;5;39
2018;9;10;15;32.2;0;143;5;35
2018;9;10;16;29.4;0;74;5;50
2018;9;10;17;25.4;0;13;7;61
2018;9;10;18;23.6;0;0;5;67
2018;9;10;19;21.8;0;0;2;71
2018;9;10;20;19.9;0;0;1;76
2018;9;10;21;18.7;0;0;1;79
2018;9;10;22;17.7;0;0;1;81
2018;9;10;23;17.3;0;0;1;82
2018;9;11;0;16.4;0;0;1;86
2018;9;11;1;15.9;0;0;1;87
2018;9;11;2;15.6;0;0;0;89
2018;9;11;3;15.3;0;0;1;90
2018;9;11;4;14.7;0;0;0;91
2018;9;11;5;16.1;0;9;1;90
2018;9;11;6;19.4;0;54;2;78
2018;9;11;7;22.1;0;124;2;66
2018;9;11;8;24.3;0;185;3;58
2018;9;11;9;26.3;0;227;5;51
2018;9;11;10;28.9;0;240;4;46
2018;9;11;11;30.6;0;243;5;40
2018;9;11;12;31.9;0;248;4;39
2018;9;11;13;31.6;0;231;7;41
2018;9;11;14;31.1;0;188;10;44
2018;9;11;15;29.8;0;130;10;46
2018;9;11;16;28.6;0;68;6;48
2018;9;11;17;26;0;12;3;55
2018;9;11;18;24.1;0;0;1;61
2018;9;11;19;22;0;0;1;69
2018;9;11;20;20.1;0;0;1;76
2018;9;11;21;19.4;0;0;1;79
2018;9;11;22;18.4;0;0;0;83
2018;9;11;23;17.2;0;0;1;86
2018;9;12;0;16.7;0;0;1;86
2018;9;12;1;16.4;0;0;0;87
2018;9;12;2;15.8;0;0;1;87
2018;9;12;3;16.1;0;0;1;88
2018;9;12;4;15.9;0;0;1;88
2018;9;12;5;17.2;0;8;1;89
2018;9;12;6;20.2;0;55;3;78
2018;9;12;7;22.4;0;117;3;69
2018;9;12;8;24.1;0;145;4;66
2018;9;12;9;26.2;0;178;5;60
2018;9;12;10;28.2;0;183;3;50
2018;9;12;11;29.9;0;230;5;44
2018;9;12;12;30.8;0;266;7;39
2018;9;12;13;29.3;0;183;9;43
2018;9;12;14;27.5;0;90;9;44
2018;9;12;15;27.6;0;96;6;46
2018;9;12;16;26.2;0;37;4;53
2018;9;12;17;24.7;0;8;2;59
2018;9;12;18;23.1;0;0;3;66
2018;9;12;19;21.8;0;0;2;75
2018;9;12;20;21.6;0;0;3;75
2018;9;12;21;21.8;0;0;4;72
2018;9;12;22;21.4;0;0;3;72
2018;9;12;23;20.6;1.5;0;3;79
2018;9;13;0;19.3;4;0;2;87
2018;9;13;1;18.8;1;0;3;89
2018;9;13;2;18.8;0.5;0;2;89
2018;9;13;3;18.4;0;0;1;90
2018;9;13;4;17.9;0.5;0;1;91
2018;9;13;5;18.3;0;7;1;92
2018;9;13;6;20;0;57;3;87
2018;9;13;7;22.1;0;103;2;81
2018;9;13;8;23.6;0;175;3;73
2018;9;13;9;24.9;0;219;3;67
2018;9;13;10;27.1;0;259;5;58
2018;9;13;11;28.6;0;268;7;50
2018;9;13;12;29.6;0;259;7;45
2018;9;13;13;31.8;0;231;6;40
2018;9;13;14;32.3;0;189;9;35
2018;9;13;15;32.3;0;130;7;36
2018;9;13;16;31;0;62;5;40
2018;9;13;17;26.9;0;7;2;54
2018;9;13;18;24.5;0;0;0;62
2018;9;13;19;22.6;0;0;1;69
2018;9;13;20;23.3;0;0;2;63
2018;9;13;21;26.1;0;0;8;52
2018;9;13;22;24.8;0;0;9;56
2018;9;13;23;24.3;0;0;8;58
2018;9;14;0;23.6;0;0;10;61
2018;9;14;1;23.3;0;0;12;61
2018;9;14;2;22.8;0;0;13;62
2018;9;14;3;22.2;0;0;12;65
2018;9;14;4;21.7;0;0;9;67
2018;9;14;5;21.4;0;8;10;69
2018;9;14;6;22;0;57;13;67
2018;9;14;7;23.5;0;124;15;63
2018;9;14;8;24.5;0;176;15;58
2018;9;14;9;25.1;0;232;15;57
2018;9;14;10;26.5;0;264;12;51
2018;9;14;11;27.8;0;273;14;47
2018;9;14;12;28;0;264;15;42
2018;9;14;13;28.2;0;236;17;43
2018;9;14;14;28.3;0;192;15;42
2018;9;14;15;27.8;0;133;16;42
2018;9;14;16;26.7;0;65;14;44
2018;9;14;17;25.2;0;9;12;47
2018;9;14;18;24.2;0;0;12;50
2018;9;14;19;23.5;0;0;9;53
2018;9;14;20;23.3;0;0;9;53
2018;9;14;21;22.7;0;0;9;56
2018;9;14;22;22.2;0;0;11;56
2018;9;14;23;21.7;0;0;9;56
2018;9;15;0;21.3;0;0;11;55
2018;9;15;1;20.8;0;0;12;55
2018;9;15;2;20.3;0;0;12;55
2018;9;15;3;19.8;0;0;11;56
2018;9;15;4;19.6;0;0;14;55
2018;9;15;5;19.6;0;6;12;55
2018;9;15;6;20.3;0;59;14;54
2018;9;15;7;21.8;0;126;14;53
2018;9;15;8;23.7;0;188;14;50
2018;9;15;9;24.4;0;231;16;46
2018;9;15;10;26.1;0;247;13;44
2018;9;15;11;26.5;0;215;12;43
2018;9;15;12;28;0;198;9;40
2018;9;15;13;28;0;159;8;39
2018;9;15;14;28.5;0;156;7;37
2018;9;15;15;28.2;0;112;6;37
2018;9;15;16;26.4;0;48;5;41
2018;9;15;17;23.2;0;6;2;48
2018;9;15;18;20;0;0;0;62
2018;9;15;19;20.2;0;0;1;52
2018;9;15;20;18.5;0;0;1;61
2018;9;15;21;16.8;0;0;0;69
2018;9;15;22;15.9;0;0;1;75
2018;9;15;23;14.5;0;0;0;80
2018;9;16;0;14.3;0;0;1;80
2018;9;16;1;13.6;0;0;0;83
2018;9;16;2;14.5;0;0;1;80
2018;9;16;3;14.7;0;0;1;78
2018;9;16;4;15.4;0;0;1;75
2018;9;16;5;16.8;0;5;3;64
2018;9;16;6;18;0;35;6;60
2018;9;16;7;19.5;0;78;5;56
2018;9;16;8;21.1;0;110;6;54
2018;9;16;9;22.4;0;112;7;54
2018;9;16;10;26.9;0;238;5;52
2018;9;16;11;26.8;0;211;5;54
2018;9;16;12;27.3;0;132;7;52
2018;9;16;13;27.9;0;180;6;52
2018;9;16;14;27.3;0;167;7;56
2018;9;16;15;26.2;0;88;8;57
2018;9;16;16;24.8;0;39;6;57
2018;9;16;17;23.5;0;7;3;61
2018;9;16;18;21.1;0;0;0;72
2018;9;16;19;20.4;0;0;0;77
2018;9;16;20;19;0;0;1;81
2018;9;16;21;18.3;0;0;0;86
2018;9;16;22;18;0;0;1;87
2018;9;16;23;17.3;0;0;0;89
2018;9;17;0;16.8;0;0;0;89
2018;9;17;1;17;0;0;1;90
2018;9;17;2;16.7;0;0;1;89
2018;9;17;3;16;0;0;1;90
2018;9;17;4;16.2;0;0;1;91
2018;9;17;5;17.1;0;8;1;91
2018;9;17;6;19.9;0;57;1;79
2018;9;17;7;21.4;0;87;2;76
2018;9;17;8;23.9;0;178;3;67
2018;9;17;9;25.8;0;224;5;58
2018;9;17;10;27.5;0;252;4;53
2018;9;17;11;28.2;0;245;5;51
2018;9;17;12;27.7;0;150;5;51
2018;9;17;13;29;0;210;7;48
2018;9;17;14;28.5;0;169;7;50
2018;9;17;15;27.4;0;108;8;55
2018;9;17;16;25.7;0;56;9;61
2018;9;17;17;23.8;0;7;6;68
2018;9;17;18;22.1;0;0;1;74
2018;9;17;19;21;0;0;1;80
2018;9;17;20;21.1;0;0;2;80
2018;9;17;21;20.1;0;0;0;84
2018;9;17;22;19.4;0;0;2;86
2018;9;17;23;18.4;0;0;0;88
2018;9;18;0;17.8;0;0;1;90
2018;9;18;1;17.1;0;0;0;91
2018;9;18;2;16.9;0;0;0;92
2018;9;18;3;16.6;0;0;1;92
2018;9;18;4;16.1;0;0;0;92
2018;9;18;5;16.2;0;5;0;92
2018;9;18;6;20.2;0;53;2;79
2018;9;18;7;22.1;0;114;3;75
2018;9;18;8;24.1;0;176;5;68
2018;9;18;9;26.7;0;224;4;57
2018;9;18;10;27.6;0;256;7;54
2018;9;18;11;28.5;0;207;6;51
2018;9;18;12;29;0;156;6;49
2018;9;18;13;29.2;0;154;7;49
2018;9;18;14;28;0;147;9;54
2018;9;18;15;27.6;0;110;9;56
2018;9;18;16;26;0;50;7;64
2018;9;18;17;24.3;0;6;3;71
2018;9;18;18;22.8;0;0;1;79
2018;9;18;19;22;0;0;1;82
2018;9;18;20;21.1;0;0;1;85
2018;9;18;21;20.3;0;0;0;88
2018;9;18;22;20.1;0;0;1;89
2018;9;18;23;19.8;0;0;1;89
2018;9;19;0;18.9;0;0;0;90
2018;9;19;1;18.7;0;0;1;91
2018;9;19;2;18.1;0;0;1;92
2018;9;19;3;18.8;0;0;0;92
2018;9;19;4;18.1;0;0;2;92
2018;9;19;5;18.8;0;2;1;93
2018;9;19;6;19.5;0;21;2;92
2018;9;19;7;20.1;0;42;2;92
2018;9;19;8;23.2;0;130;3;80
2018;9;19;9;26.2;0;213;4;67
2018;9;19;10;27.9;0;241;5;59
2018;9;19;11;29.1;0;251;6;53
2018;9;19;12;30;0;243;6;50
2018;9;19;13;30.6;0;219;5;45
2018;9;19;14;31.4;0;170;5;45
2018;9;19;15;31.3;0;110;4;45
2018;9;19;16;29.5;0;47;4;49
2018;9;19;17;26.2;0;6;6;60
2018;9;19;18;24.6;0;0;5;64
2018;9;19;19;22.7;0;0;2;70
2018;9;19;20;21.4;0;0;1;74
2018;9;19;21;20.1;0;0;1;78
2018;9;19;22;19.2;0;0;1;81
2018;9;19;23;18.6;0;0;1;84
2018;9;20;0;17.8;0;0;1;86
2018;9;20;1;16.9;0;0;1;87
2018;9;20;2;16.2;0;0;1;89
2018;9;20;3;16.5;0;0;0;90
2018;9;20;4;16.1;0;0;1;91
2018;9;20;5;16.2;0;4;0;91
2018;9;20;6;20.3;0;48;1;77
2018;9;20;7;22;0;110;3;70
2018;9;20;8;24.1;0;170;5;63
2018;9;20;9;26.6;0;220;6;53
2018;9;20;10;28.7;0;250;6;48
2018;9;20;11;30.7;0;261;7;39
2018;9;20;12;31.5;0;250;5;38
2018;9;20;13;32.6;0;222;5;32
2018;9;20;14;33.1;0;176;4;30
2018;9;20;15;32.5;0;116;4;34
2018;9;20;16;29.1;0;51;5;50
2018;9;20;17;25.6;0;5;4;58
2018;9;20;18;22.8;0;0;1;68
2018;9;20;19;20.7;0;0;1;76
2018;9;20;20;19.6;0;0;1;80
2018;9;20;21;18.6;0;0;0;83
2018;9;20;22;18;0;0;1;85
2018;9;20;23;17.3;0;0;0;88
2018;9;21;0;16.9;0;0;0;90
2018;9;21;1;16.3;0;0;1;90
2018;9;21;2;16;0;0;0;90
2018;9;21;3;17.3;0;0;2;83
2018;9;21;4;15.7;0;0;1;87
2018;9;21;5;17.3;0;4;4;83
2018;9;21;6;19.3;0;50;4;83
2018;9;21;7;19.2;0;53;4;90
2018;9;21;8;22.9;0;141;4;73
2018;9;21;9;25.6;0;208;5;63
2018;9;21;10;28.6;0;247;4;52
2018;9;21;11;29.8;0;249;5;45
2018;9;21;12;30.7;0;198;5;42
2018;9;21;13;31.2;0;207;6;41
2018;9;21;14;30.5;0;130;6;42
2018;9;21;15;29.5;0;75;5;48
2018;9;21;16;27.6;0;36;8;57
2018;9;21;17;25.7;0;4;3;58
2018;9;21;18;26.3;0;0;4;40
2018;9;21;19;25.9;0;0;4;45
2018;9;21;20;24.7;0;0;11;49
2018;9;21;21;22.1;0;0;11;60
2018;9;21;22;20.3;0;0;11;61
2018;9;21;23;19.1;0;0;15;58
2018;9;22;0;18.2;0;0;14;55
2018;9;22;1;17.8;0;0;11;55
2018;9;22;2;17.4;0;0;15;54
2018;9;22;3;16.7;0;0;18;55
2018;9;22;4;16.2;0;0;19;59
2018;9;22;5;15.8;0;2;15;64
2018;9;22;6;17;0;55;13;61
2018;9;22;7;17.9;0;122;16;56
2018;9;22;8;19.7;0;183;19;49
2018;9;22;9;21.5;0;223;17;44
2018;9;22;10;22;0;258;12;38
2018;9;22;11;24.4;0;220;13;31
2018;9;22;12;25.2;0;264;14;22
2018;9;22;13;26.4;0;221;12;21
2018;9;22;14;27.9;0;181;10;13
2018;9;22;15;27.5;0;117;8;15
2018;9;22;16;26.4;0;50;6;19
2018;9;22;17;23.8;0;3;4;25
2018;9;22;18;22.8;0;0;4;29
2018;9;22;19;21.9;0;0;3;34
2018;9;22;20;21.3;0;0;3;36
2018;9;22;21;20.3;0;0;2;38
2018;9;22;22;21.4;0;0;4;34
2018;9;22;23;21;0;0;7;36
2018;9;23;0;21;0;0;7;35
2018;9;23;1;20.8;0;0;6;35
2018;9;23;2;20.4;0;0;9;41
2018;9;23;3;19.6;0;0;4;46
2018;9;23;4;19.5;0;0;6;48
2018;9;23;5;18.8;0;3;2;55
2018;9;23;6;21;0;50;5;54
2018;9;23;7;23.8;0;114;7;51
2018;9;23;8;26.3;0;173;9;46
2018;9;23;9;28.3;0;221;11;42
2018;9;23;10;29.5;0;249;12;41
2018;9;23;11;31.3;0;259;11;38
2018;9;23;12;31.8;0;249;10;37
2018;9;23;13;32.9;0;218;9;36
2018;9;23;14;33;0;170;5;35
2018;9;23;15;33.5;0;110;4;35
2018;9;23;16;30.6;0;48;7;43
2018;9;23;17;27.9;0;3;3;51
2018;9;23;18;28;0;0;3;48
2018;9;23;19;28.1;0;0;3;44
2018;9;23;20;27.4;0;0;5;45
2018;9;23;21;25.9;0;0;6;50
2018;9;23;22;24.5;0;0;2;55
2018;9;23;23;24.3;0;0;2;55
2018;9;24;0;20.1;0;0;18;62
2018;9;24;1;18.1;0;0;23;66
2018;9;24;2;17.1;0;0;23;63
2018;9;24;3;16.9;0;0;17;62
2018;9;24;4;16.5;0;0;17;63
2018;9;24;5;15.9;0;3;17;66
2018;9;24;6;16.2;0;53;19;63
2018;9;24;7;16.4;0;120;23;57
2018;9;24;8;16.9;0;162;25;55
2018;9;24;9;17.8;0;192;24;49
2018;9;24;10;18.1;0;255;28;47
2018;9;24;11;18.6;0;260;29;46
2018;9;24;12;19;0;251;26;46
2018;9;24;13;19.8;0;228;27;45
2018;9;24;14;19.8;0;179;27;46
2018;9;24;15;18.8;0;89;31;48
2018;9;24;16;18.5;0;40;28;47
2018;9;24;17;18.3;0;6;26;44
2018;9;24;18;17.8;0;0;24;43
2018;9;24;19;17.4;0;0;24;42
2018;9;24;20;16.9;0;0;23;42
2018;9;24;21;16;0;0;22;46
2018;9;24;22;15.3;0;0;21;47
2018;9;24;23;14.8;0;0;19;48
2018;9;25;0;14.3;0;0;17;50
2018;9;25;1;13.8;0;0;17;51
2018;9;25;2;13.4;0;0;14;52
2018;9;25;3;13.2;0;0;15;53
2018;9;25;4;13.1;0;0;14;53
2018;9;25;5;13.1;0;3;13;54
2018;9;25;6;13.9;0;48;12;52
2018;9;25;7;15.2;0;83;11;51
2018;9;25;8;17.7;0;134;13;47
2018;9;25;9;18.9;0;216;15;45
2018;9;25;10;21.3;0;244;12;41
2018;9;25;11;21.8;0;205;9;40
2018;9;25;12;23.1;0;225;9;39
2018;9;25;13;24.2;0;211;9;39
2018;9;25;14;24;0;164;9;39
2018;9;25;15;23.5;0;101;6;37
2018;9;25;16;22.1;0;39;6;40
2018;9;25;17;20.2;0;3;3;42
2018;9;25;18;18.7;0;0;2;47
2018;9;25;19;17.6;0;0;3;49
2018;9;25;20;15.6;0;0;2;54
2018;9;25;21;14.9;0;0;2;55
2018;9;25;22;12.8;0;0;0;65
2018;9;25;23;12;0;0;1;67
2018;9;26;0;11.2;0;0;1;73
2018;9;26;1;10.8;0;0;1;75
2018;9;26;2;9.6;0;0;0;80
2018;9;26;3;9.4;0;0;1;82
2018;9;26;4;9.5;0;0;0;80
2018;9;26;5;10;0;3;1;81
2018;9;26;6;14.7;0;43;2;60
2018;9;26;7;16.7;0;109;4;55
2018;9;26;8;19.1;0;167;5;52
2018;9;26;9;22;0;213;4;47
2018;9;26;10;22.9;0;244;4;44
2018;9;26;11;24.1;0;255;6;39
2018;9;26;12;24.3;0;243;5;39
2018;9;26;13;26.2;0;213;4;35
2018;9;26;14;25.9;0;165;5;34
2018;9;26;15;23.7;0;105;6;45
2018;9;26;16;21.1;0;41;11;55
2018;9;26;17;19.2;0;3;8;63
2018;9;26;18;17.7;0;0;4;69
2018;9;26;19;15.8;0;0;1;75
2018;9;26;20;14.6;0;0;0;81
2018;9;26;21;13.7;0;0;1;83
2018;9;26;22;12.8;0;0;1;86
2018;9;26;23;12.3;0;0;0;88
2018;9;27;0;11.9;0;0;0;89
2018;9;27;1;11.1;0;0;0;90
2018;9;27;2;10.7;0;0;0;90
2018;9;27;3;10.3;0;0;0;91
2018;9;27;4;10.1;0;0;1;91
2018;9;27;5;10;0;2;0;91
2018;9;27;6;14.2;0;43;0;87
2018;9;27;7;16.8;0;108;2;73
2018;9;27;8;19.2;0;169;3;65
2018;9;27;9;21.2;0;215;4;59
2018;9;27;10;22;0;247;6;56
2018;9;27;11;23.8;0;257;5;49
2018;9;27;12;24.6;0;244;5;48
2018;9;27;13;25.7;0;214;6;46
2018;9;27;14;25.5;0;160;4;46
2018;9;27;15;25.1;0;102;7;48
2018;9;27;16;22.6;0;40;6;54
2018;9;27;17;19.8;0;3;7;66
2018;9;27;18;18.1;0;0;2;73
2018;9;27;19;16.4;0;0;2;78
2018;9;27;20;14.9;0;0;1;84
2018;9;27;21;13.8;0;0;0;87
2018;9;27;22;13;0;0;0;88
2018;9;27;23;12.3;0;0;0;90
2018;9;28;0;11.6;0;0;1;91
2018;9;28;1;10.9;0;0;0;91
2018;9;28;2;10.3;0;0;0;92
2018;9;28;3;10.2;0;0;0;92
2018;9;28;4;9.6;0;0;0;92
2018;9;28;5;9.6;0;2;0;92
2018;9;28;6;13.2;0;42;3;91
2018;9;28;7;15.5;0;110;5;77
2018;9;28;8;18.6;0;169;4;67
2018;9;28;9;21.6;0;218;5;57
2018;9;28;10;25;0;245;4;47
2018;9;28;11;28.6;0;255;8;31
2018;9;28;12;29.5;0;247;16;30
2018;9;28;13;30;0;217;12;29
2018;9;28;14;29.4;0;162;15;29
2018;9;28;15;28.7;0;108;16;29
2018;9;28;16;27.1;0;40;15;33
2018;9;28;17;26;0;2;15;36
2018;9;28;18;25.3;0;0;13;38
2018;9;28;19;24.8;0;0;14;40
2018;9;28;20;24.1;0;0;16;42
2018;9;28;21;23.1;0;0;15;46
2018;9;28;22;22.5;0;0;19;49
2018;9;28;23;21.4;0;0;18;52
