Year	Month	Day	Tmin	Tmax	Radiation	Rain	Humidity	Wind	UN	UX	-CO2	ETPP
2007	3	20	-0.1	4.9	1081	2.5	79.5	5.5	65	94	-999	1.5
2007	3	21	0.4	7.3	1069	0.5	76	4.7	52	100	-999	1.7
2007	3	22	1.4	5	577	0.5	87.5	3.5	80	95	-999	1
2007	3	23	1.7	4.2	419	0.5	89.5	3.1	79	100	-999	0.8
2007	3	24	2.2	4.4	387	2.5	94	1.9	88	100	-999	0.5
2007	3	25	-0.5	10.3	1302	0	79.5	2.2	59	100	-999	1.4
2007	3	26	-1.3	14.3	1763	0	76.5	0.9	53	100	-999	1.7
2007	3	27	-1.4	17.4	1770	0	69	1.8	38	100	-999	2.1
2007	3	28	-0.1	17.5	1879	0	69	1.5	38	100	-999	2.2
2007	3	29	-0.3	15	916	17.5	79.5	1.3	59	100	-999	1.2
2007	3	30	3.3	9.7	623	3.5	89.5	2.3	79	100	-999	1.1
2007	3	31	0.2	9.9	1146	0	81	1.5	62	100	-999	1.3
2007	4	1	0.8	15.8	1445	0	80	2	60	100	-999	1.8
2007	4	2	3.6	20.1	1809	0	66	1.7	32	100	-999	2.6
2007	4	3	7.1	18.3	1773	0	57.5	3.8	30	85	-999	3.7
2007	4	4	4.1	8.8	587	0	73.5	5.2	64	83	-999	1.9
2007	4	5	3.2	16.4	2142	0	56	3.7	29	83	-999	3.6
2007	4	6	3.3	19.5	2225	0	57	1.9	28	86	-999	3.2
2007	4	7	3	22.2	2116	0	63.5	1.8	31	96	-999	3.2
2007	4	8	4.9	18.5	2202	0	64	3	40	88	-999	3.5
2007	4	9	1.6	21	2122	0	66.5	1	35	98	-999	2.7
2007	4	10	4.4	21	2282	0	57.5	2	25	90	-999	3.5
2007	4	11	7.7	22.8	2271	0	56	2.4	30	82	-999	4
2007	4	12	6.2	23.9	1989	0	55.5	1.4	17	94	-999	3.3
2007	4	13	12.1	24.5	1755	0	63	1	43	83	-999	3.3
2007	4	14	7.8	24.1	2134	0	71	0.9	47	95	-999	3.3
2007	4	15	7.9	27.8	2298	0	59	1.8	23	95	-999	4.1
2007	4	16	10.4	27.4	2441	0	47	2	13	81	-999	4.8
2007	4	17	9.1	27.2	2325	0	50	2.1	26	74	-999	4.5
2007	4	18	8.7	17.4	2173	0	54	3.5	30	78	-999	4.4
2007	4	19	4.9	20.7	2538	0	46	2.6	21	71	-999	4.3
2007	4	20	3.7	22.4	2544	0	50.5	2.2	23	78	-999	4.2
2007	4	21	7.8	23.5	2554	0	50	2	24	76	-999	4.5
2007	4	22	5.7	25.3	2497	0	57.5	1.1	30	85	-999	3.9
2007	4	23	8.2	26.5	2373	0	56	1.2	30	82	-999	4.1
2007	4	24	7.6	27.1	2524	0	54.5	0.8	22	87	-999	4.1
2007	4	25	8.4	27.4	2450	0	53.5	0.9	27	80	-999	4.2
2007	4	26	11.2	27.7	2088	0	64.5	1.4	39	90	-999	4.1
2007	4	27	11.7	23.9	2278	0	73	1.8	48	98	-999	4.1
2007	4	28	9.1	25.8	2274	0	66	1.2	36	96	-999	4
2007	4	29	9	25.3	2371	2.5	61.5	2	33	90	-999	4.4
2007	4	30	10.4	23.9	2059	0	64	1.9	35	93	-999	4
2007	5	1	9.4	23.6	2492	0	59	1.5	27	91	-999	4.4
2007	5	2	8	13.6	855	0.5	75.5	1.6	58	93	-999	1.9
2007	5	3	8.1	19.7	2374	0	70	1.7	44	96	-999	3.8
2007	5	4	7.5	22.7	2097	4.5	57	3.3	29	85	-999	4.5
2007	5	5	11.2	17.9	1241	2.5	72.5	4.5	58	87	-999	3.5
2007	5	6	10.2	21	2730	0	63.5	3.4	40	87	-999	5.2
2007	5	7	7.5	17.2	996	0	75	2.4	60	90	-999	2.1
2007	5	8	13	19.4	1184	6	79	3.5	66	92	-999	2.9
2007	5	9	13.8	17.5	891	0	72.5	2.9	57	88	-999	2.8
2007	5	10	8.4	25.4	2350	0	59	2.7	27	91	-999	4.8
2007	5	11	13.1	19.2	1956	0	57.5	3.9	39	76	-999	4.7
2007	5	12	14	22.4	2513	0	60.5	3.1	35	86	-999	5.6
2007	5	13	9.6	26.7	1908	13.5	64.5	3	33	96	-999	4.5
2007	5	14	9.9	13.3	275	17.5	88.5	2.3	80	97	-999	0.7
2007	5	15	8.7	15.3	1850	0	69	2.5	45	93	-999	3.4
2007	5	16	9.2	15.7	1116	7.5	77	2.5	61	93	-999	2.4
2007	5	17	10.7	17.6	730	1	86.5	2.5	75	98	-999	1.7
2007	5	18	12.9	20.9	1422	0	76.5	0.8	56	97	-999	2.9
2007	5	19	7.3	24.9	2647	0	74.5	1.1	49	100	-999	4.2
2007	5	20	15.8	25.6	1666	0	72	1.9	51	93	-999	3.9
2007	5	21	11.1	26.3	2265	0	71	1.5	42	100	-999	4.3
2007	5	22	11.5	27.9	2772	0	67.5	1.8	39	96	-999	5.3
2007	5	23	15.4	26.2	2866	1.5	70.5	2.6	46	95	-999	5.9
2007	5	24	14.4	28.3	2676	0	70	1.3	43	97	-999	5.3
2007	5	25	12.1	30.2	2795	4	67	1.9	35	99	-999	5.7
2007	5	26	14.1	25.4	1639	6.5	76.5	1.8	56	97	-999	3.7
2007	5	27	11.7	16.3	1226	0.5	77.5	2.5	58	97	-999	2.8
2007	5	28	8.8	16.4	1533	7	73.5	2.7	59	88	-999	3.2
2007	5	29	7.6	15.5	1360	0	65.5	2.8	39	92	-999	3.3
2007	5	30	2.2	20	2759	2.5	67	1.1	36	98	-999	3.9
2007	5	31	9.1	19.2	1597	7	76.5	1.3	56	97	-999	2.9
2007	6	1	10.2	18.8	1978	0.5	71.5	2	45	98	-999	3.7
2007	6	2	11.5	22.7	1784	0	69.5	2.6	54	85	-999	3.9
2007	6	3	10.4	24.8	2481	0	70	1.6	49	91	-999	4.6
2007	6	4	11.8	27	2505	0	65	1.9	37	93	-999	5
2007	6	5	14.2	27.1	2715	0	66	2.3	41	91	-999	5.7
2007	6	6	14.7	26.8	2531	0	67	2.3	47	87	-999	5.4
2007	6	7	14.3	26.6	1758	1	78.5	1.2	58	99	-999	3.7
2007	6	8	16.3	25.4	1586	20.5	79.5	1.5	61	98	-999	3.5
2007	6	9	14.3	28.8	2482	0	72	1	44	100	-999	5
2007	6	10	15.5	28.8	2184	1	69.5	1.3	44	95	-999	4.7
2007	6	11	16.8	22.6	1013	11	83.5	1.3	68	99	-999	2.3
2007	6	12	16.4	25.2	1742	1.5	77.5	0.9	55	100	-999	3.6
2007	6	13	13.3	27.6	2684	0	70.5	1.1	41	100	-999	5.2
2007	6	14	15.6	24.1	1013	14	80	1.2	60	100	-999	2.5
2007	6	15	15.2	21.4	1215	1.5	80	1.9	60	100	-999	2.8
2007	6	16	11.4	23.1	2412	0	68.5	2.2	40	97	-999	4.8
2007	6	17	8.9	26.9	2005	4.5	71.5	2.3	43	100	-999	4
2007	6	18	15.6	27.8	2191	0	72.5	1.5	45	100	-999	4.8
2007	6	19	13	32.4	2846	0	65	1.2	30	100	-999	5.9
2007	6	20	17.1	25.3	2294	8	71.5	2.2	47	96	-999	5.3
2007	6	21	15.5	24.1	1339	8.5	72	1.3	47	97	-999	3.3
2007	6	22	12.3	22.2	2016	0.5	72	2.9	48	96	-999	4.4
2007	6	23	12.4	21.9	1827	0	68.5	2.4	45	92	-999	4.1
2007	6	24	10.8	26.5	2547	7	69	1.7	41	97	-999	4.9
2007	6	25	14.2	20	1466	6.5	71	3.2	49	93	-999	3.7
2007	6	26	11.6	18.3	1365	2.5	76	3.1	59	93	-999	3.3
2007	6	27	11.5	19	1773	0	69.5	2.3	44	95	-999	3.9
2007	6	28	10.2	18.1	1204	0	70	1.7	49	91	-999	2.7
2007	6	29	7.9	22.4	1897	0	71	1.9	42	100	-999	3.7
2007	6	30	11.1	25.1	2591	0	68	1.5	44	92	-999	4.9
2007	7	1	10.7	25.2	1355	12	77	1.7	54	100	-999	2.9
2007	7	2	13.3	23.2	1767	1	73.5	2.2	49	98	-999	4
2007	7	3	11.1	16	714	5.5	85	2.8	75	95	-999	1.6
2007	7	4	12.2	20.7	2120	5.5	69.5	2.7	48	91	-999	4.4
2007	7	5	11.2	17.7	1256	0	74.5	2.5	58	91	-999	2.9
2007	7	6	13.7	24.1	1975	0	66	3	43	89	-999	4.7
2007	7	7	10.1	28.1	2297	0	67.5	1.3	40	95	-999	4.6
2007	7	8	13.6	23.1	1204	12.5	80.5	2	62	99	-999	2.8
2007	7	9	9	19.2	1560	5.5	77	1.6	54	100	-999	2.8
2007	7	10	9.3	14.4	1049	2.5	81	2	67	95	-999	1.9
2007	7	11	11.7	22.3	1937	0	70.5	1.9	43	98	-999	4.1
2007	7	12	9.9	24.3	2127	0	66.5	1.6	39	94	-999	4.2
2007	7	13	10.6	28.5	2954	0	66	1.8	33	99	-999	5.7
2007	7	14	13.5	30.7	2502	0	62	2	33	91	-999	5.6
2007	7	15	11.7	33.1	2966	0	53	3.2	17	89	-999	7.2
2007	7	16	13.2	32.6	2408	0.5	47	2.7	22	72	-999	6.3
2007	7	17	16.7	28.4	2352	4.5	65.5	1.1	37	94	-999	5.1
2007	7	18	17.3	28.1	1990	14	71	1.6	42	100	-999	4.6
2007	7	19	17.2	26	2053	0	77.5	1.8	58	97	-999	4.4
2007	7	20	16.6	24.1	1440	5	76.5	1.6	54	99	-999	3.4
2007	7	21	11.2	24.3	1710	0.5	70	1.2	44	96	-999	3.4
2007	7	22	11.2	24.5	2181	0	67	1.6	36	98	-999	4.3
2007	7	23	12.6	24.8	1030	14.5	76.5	1.9	55	98	-999	2.9
2007	7	24	13.5	22.5	1087	0.5	74.5	2.3	54	95	-999	2.9
2007	7	25	11.4	26	2433	0	70	0.9	41	99	-999	4.4
2007	7	26	10.8	28.1	2731	0	67	2	34	100	-999	5.2
2007	7	27	16.5	27	2708	0	61	2.5	39	83	-999	6
2007	7	28	14.8	26.3	1929	0	67.5	2.5	46	89	-999	4.5
2007	7	29	15.1	24	1219	23	77	2.5	56	98	-999	3.2
2007	7	30	12.4	22.3	2651	0.5	62	1.8	32	92	-999	4.9
2007	7	31	9.2	22.5	2838	0	59.5	2.2	33	86	-999	5.1
2007	8	1	10.1	28.5	2773	11.5	61.5	2	36	87	-999	5.4
2007	8	2	16.4	24.5	2083	1	70.5	3.1	46	95	-999	5
2007	8	3	14.2	23.8	2256	0	68	1.4	44	92	-999	4.4
2007	8	4	13.1	28.1	2751	0	62	2.1	36	88	-999	5.5
2007	8	5	13	30.8	2726	0	62.5	1.7	33	92	-999	5.5
2007	8	6	13.9	26.6	1311	21.5	78	2.4	57	99	-999	3.1
2007	8	7	15.3	21.7	1472	2.5	71.5	2.2	43	100	-999	3.4
2007	8	8	11.7	20.5	1289	7	74	2	50	98	-999	2.7
2007	8	9	12.4	14.2	357	15.5	84	3	77	91	-999	1.1
2007	8	10	12.4	16.9	404	5	91.5	1.2	83	100	-999	0.8
2007	8	11	15.4	24.9	1840	0	74	2.2	52	96	-999	3.9
2007	8	12	13.7	25.8	2209	0	74	1.8	51	97	-999	4.2
2007	8	13	13.5	25.7	1554	1.5	76	1.1	53	99	-999	3.1
2007	8	14	13.3	26.1	1974	0.5	72	1.9	49	95	-999	3.9
2007	8	15	16.8	31.6	2025	13	67	3.4	41	93	-999	5.5
2007	8	16	14.3	22.2	2113	1.5	70.5	2.7	45	96	-999	4.3
2007	8	17	13	22.1	1958	0	64.5	1.9	33	96	-999	3.9
2007	8	18	8.8	23.5	2383	0	63.5	1	34	93	-999	3.9
2007	8	19	10.2	22.9	1879	2.5	74.5	2.1	53	96	-999	3.4
2007	8	20	13.1	18.9	1382	5	75.5	2	57	94	-999	2.9
2007	8	21	10	18.9	1484	3	81	2.1	65	97	-999	2.6
2007	8	22	10.1	18.1	757	0	85	3.1	72	98	-999	1.7
2007	8	23	13.5	23.7	1613	0	72.5	2.4	50	95	-999	3.5
2007	8	24	11.5	26.2	2212	0	72	1.3	44	100	-999	3.9
2007	8	25	13.7	29.2	2319	0	65.5	1.2	38	93	-999	4.4
2007	8	26	15.1	28.5	1443	0	67.5	1.6	46	89	-999	3.4
2007	8	27	19.3	29.6	2211	0	57.5	2.5	39	76	-999	5.4
2007	8	28	15.5	22	1342	12.4	80	2.9	67	93	-999	3.1
2007	8	29	14.4	17.7	606	2.8	86.5	3.2	76	97	-999	1.7
2007	8	30	11.9	21.6	2351	0	61	4.3	41	81	-999	4.8
2007	8	31	12	21.4	1561	0	70	2.7	51	89	-999	3.2
2007	9	1	11.4	19	734	0	81	0.9	64	98	-999	1.5
2007	9	2	11.7	23.2	1744	0	73.5	1	48	99	-999	2.9
2007	9	3	12.1	20.1	966	0.4	77.5	2.3	59	96	-999	2.3
2007	9	4	9.6	17.7	1648	0	65	5.4	40	90	-999	5.3
2007	9	5	7.3	18	2000	0	59	2.8	36	82	-999	3.5
2007	9	6	9.8	19.1	880	1	79	1.9	62	96	-999	2
2007	9	7	12.1	18.2	1192	0	76.5	4	57	96	-999	2.8
2007	9	8	9.8	23.2	2139	0	68.5	3.4	46	91	-999	4
2007	9	9	9.4	21.3	1338	0	67.5	2.7	48	87	-999	2.8
2007	9	10	8.9	22.5	2025	0	61.5	2.1	39	84	-999	3.4
2007	9	11	9.9	19	1427	0	61	3.1	43	79	-999	3.1
2007	9	12	9	22	2094	0	62	3.1	39	85	-999	3.8
2007	9	13	8.8	23.9	1997	0	66.5	1.6	47	86	-999	3.1
2007	9	14	9	25.9	1706	0	68.5	1.5	45	92	-999	3
2007	9	15	11	24.3	1890	0	61.5	1.6	35	88	-999	3.2
2007	9	16	9.2	25.9	1928	0	66.5	1.7	42	91	-999	3.2
2007	9	17	8.5	23.2	844	9.5	77.5	1.9	59	96	-999	1.7
2007	9	18	11.4	16.7	1318	0.5	69	3.3	43	95	-999	2.9
2007	9	19	5.7	18.1	1796	0	63	1.7	36	90	-999	2.5
2007	9	20	3.8	19.6	1833	0	66.5	1.1	42	91	-999	2.2
2007	9	21	4.7	22	1732	0	72	1.1	49	95	-999	2.2
2007	9	22	5.8	23.3	1207	0.5	75	1.6	51	99	-999	1.9
2007	9	23	12.8	23	1353	0	77	1.1	60	94	-999	2.2
2007	9	24	14.5	23	1064	3	68	2	45	91	-999	2.5
2007	9	25	7.4	18.2	1438	0	68.5	1.4	39	98	-999	2.1
2007	9	26	4.4	14.9	783	7	78.5	2.5	65	92	-999	1.3
2007	9	27	8.6	10.7	343	15.5	89.5	3.7	82	97	-999	0.9
2007	9	28	9.3	12.3	264	4.5	93	2	88	98	-999	0.5
2007	9	29	5.4	16.5	1366	0	78	1.7	59	97	-999	1.5
2007	9	30	8.6	20.5	999	0	82.5	1	68	97	-999	1.4
2007	10	1	9.7	23.3	1350	0.5	80	1.3	60	100	-999	1.8
2007	10	2	14.8	23.5	961	7.5	81.5	1.2	64	99	-999	1.8
2007	10	3	11.2	23	1056	0	82.5	1	65	100	-999	1.6
2007	10	4	11.7	21.8	896	0.5	84.5	1	69	100	-999	1.4
2007	10	5	12.3	21.8	1141	0	87	2	74	100	-999	1.6
2007	10	6	13.6	21.7	986	0	76.5	2.1	61	92	-999	2
2007	10	7	8	20.9	1495	0	74	1.1	52	96	-999	1.7
2007	10	8	6.5	20.3	1083	0	78.5	0.8	57	100	-999	1.3
2007	10	9	8.6	17.2	1239	10	73	2.2	55	91	-999	1.7
2007	10	10	11	13.7	353	0.5	91	3	83	99	-999	0.9
2007	10	11	7.7	17.1	1386	0	74	2.8	57	91	-999	1.8
2007	10	12	5.5	17.6	1172	0	76.5	2.1	59	94	-999	1.4
2007	10	13	8.7	17.6	1304	0	75.5	2.8	56	95	-999	1.8
2007	10	14	6.4	16.1	622	0	85	0.9	70	100	-999	0.9
2007	10	15	4.7	20	1213	0.5	78	1.3	56	100	-999	1.2
2007	10	16	6.9	19.7	1169	0	74	1.6	48	100	-999	1.4
2007	10	17	7	21.1	897	1	77	2.3	54	100	-999	1.4
2007	10	18	6.4	14.1	1206	0	66.5	3	46	87	-999	1.6
2007	10	19	3.9	11.7	1241	0	67	3.5	46	88	-999	1.7
2007	10	20	0.2	11	1333	0	64	3.2	36	92	-999	1.4
2007	10	21	0.2	11.4	1190	0	60.5	2.8	41	80	-999	1.3
2007	10	22	3.4	9.7	1145	0	67	3.3	48	86	-999	1.4
2007	10	23	1.9	10.6	1166	0	66	3.8	54	78	-999	1.4
2007	10	24	3	8.2	449	0	73.5	3.2	64	83	-999	1
2007	10	25	3.4	12.3	957	0	71	2.7	54	88	-999	1.1
2007	10	26	4	10.2	505	0	76.5	2.8	65	88	-999	0.9
2007	10	27	5.4	11.3	457	0	75	0.7	60	90	-999	0.8
2007	10	28	-0.9	11	912	0	82	1	68	96	-999	0.5
2007	10	29	1.3	15.6	716	0.5	76.5	1.6	53	100	-999	0.7
2007	10	30	7.2	12.9	768	0	69.5	4	47	92	-999	1.6
2007	10	31	4.6	13.2	1075	0	68.5	3.8	49	88	-999	1.3
2007	11	1	3.2	16.2	1074	0	61	3.4	35	87	-999	1.5
2007	11	2	3	14	1031	0	74.5	3.3	61	88	-999	0.8
2007	11	3	6.4	14.6	387	0	85.5	2.8	76	95	-999	0.7
2007	11	4	10.4	15	644	0	69.5	4	53	86	-999	1.9
2007	11	5	2.9	12.4	928	0	66	2.3	47	85	-999	0.9
2007	11	6	1.5	11.9	651	0.5	70.5	1.9	49	92	-999	0.8
2007	11	7	-1.5	12.2	755	0	70.5	1.8	51	90	-999	0.5
2007	11	8	7.2	12.3	391	1.5	77	2.3	64	90	-999	1
2007	11	9	0.9	7.5	451	0.5	69.5	3.8	50	89	-999	1.1
2007	11	10	-1.2	9.7	181	0	82	2.6	74	90	-999	0.5
2007	11	11	7.4	10.6	346	4.5	82	3.2	73	91	-999	0.8
2007	11	12	1.2	8.4	753	0	74	1.7	56	92	-999	0.4
2007	11	13	-3.4	7.5	495	2	79.5	2	64	95	-999	0.3
2007	11	14	2.7	6.5	334	0	79.5	3.9	65	94	-999	1
2007	11	15	-1.2	3.5	565	0	69	4.4	57	81	-999	0.9
2007	11	16	-2.5	3.8	803	0	67	3.3	53	81	-999	0.6
2007	11	17	-4.5	5.5	842	0	76	2.5	62	90	-999	0.2
2007	11	18	-2.7	1	486	0	84.5	1.3	78	91	-999	0.2
2007	11	19	-4.4	6.6	235	0.5	81	1.2	71	91	-999	0.2
2007	11	20	4	14.5	222	2	68	3.2	48	88	-999	1.3
2007	11	21	7.2	10.4	150	26	81.5	1.8	63	100	-999	0.2
2007	11	22	8.5	11.4	129	4	100	0.9	100	100	-999	0.1
2007	11	23	7.2	10	178	4.5	100	2.3	100	100	-999	0.2
2007	11	24	3.3	6.2	170	0	87.5	3.9	75	100	-999	0.7
2007	11	25	-1.4	4.4	169	0	89.5	1.7	86	93	-999	0.2
2007	11	26	-0.6	8.4	396	0.5	79	0.9	61	97	-999	0.2
2007	11	27	-1.3	7.7	731	0	80.5	2.7	69	92	-999	0
2007	11	28	-0.5	6.4	697	0	81	2.2	66	96	-999	0.1
2007	11	29	-0.9	4.3	262	0	89	2.1	82	96	-999	0.3
2007	11	30	2.1	10.2	447	0	86	2.2	75	97	-999	0.2
2007	12	1	3.2	7.4	116	1	92.5	3	88	97	-999	0.1
2007	12	2	4.1	11.1	156	13.5	80.5	5.6	67	94	-999	0.9
2007	12	3	6.3	10	333	4.5	78.5	3.9	67	90	-999	0.9
2007	12	4	5.1	9.4	223	0	81.5	2	74	89	-999	0.4
2007	12	5	6.5	11.4	654	0	81	2.8	71	91	-999	0.1
2007	12	6	5.8	11.5	353	3	86	3.5	77	95	-999	0.2
2007	12	7	6.6	12.4	203	10	78.5	4.6	61	96	-999	0.9
2007	12	8	4.7	7.4	286	2.5	81	4.5	72	90	-999	0.8
2007	12	9	4.6	9.8	390	3	77	4.8	61	93	-999	0.6
2007	12	10	6.2	8.3	96	1	79.5	4.1	70	89	-999	0.8
2007	12	11	2.1	7.4	333	0.5	78	4.8	70	86	-999	0.7
2007	12	12	-0.2	6.4	340	0	81	3.1	73	89	-999	0.4
2007	12	13	1.2	7.3	378	0	75	3	63	87	-999	0.5
2007	12	14	-0.3	3.1	605	0	79	4	71	87	-999	0.2
2007	12	15	-3.3	1.5	631	0	66.5	3.5	54	79	-999	0.3
2007	12	16	-4.9	1.8	567	0	69.5	3.4	61	78	-999	0.2
2007	12	17	-4.1	1	318	0	70.5	2.9	61	80	-999	0.5
2007	12	18	-6.1	-0.4	586	0	78	1.8	69	87	-999	0
2007	12	19	-8.5	-3.8	139	0	89	0.8	87	91	-999	0
2007	12	20	-7.1	-4.1	101	0	89.5	0.5	88	91	-999	0.1
2007	12	21	-6.2	-3.7	148	0	90.5	0.4	89	92	-999	0.1
2007	12	22	-6.7	-2.7	169	0	89.5	0.3	87	92	-999	0.2
2007	12	23	-7.9	3.6	549	0	84.5	0.9	74	95	-999	0
2007	12	24	-9	-3.4	454	0	87.5	0.9	84	91	-999	0
2007	12	25	-7.4	-3.1	126	0	90	0.8	88	92	-999	0.1
2007	12	26	-5	-0.1	162	3.5	95.5	0.7	92	99	-999	0
2007	12	27	-0.9	0.6	154	0	99.5	1.1	99	100	-999	0
2007	12	28	-0.2	1.1	130	0	100	1.6	100	100	-999	0
2007	12	29	-1.5	5.9	202	0.5	100	2.8	100	100	-999	0.1
2007	12	30	1	5.8	179	0	100	1.1	100	100	-999	0.1
2007	12	31	0.2	4.8	212	0	97	1	94	100	-999	0.1
2008	1	1	0.3	4.8	528	0	84	2.2	73	95	-999	0
2008	1	2	-5.2	2.4	586	0	84.5	0.9	75	94	-999	0
2008	1	3	-3.2	2.1	145	1.5	85.5	1.8	78	93	-999	0.2
2008	1	4	0	6.5	304	0	83	1.7	73	93	-999	0.4
2008	1	5	0.4	8.7	99	15.5	92	3.5	89	95	-999	0
2008	1	6	7.1	11	295	5.5	86.5	2.2	76	97	-999	0.3
2008	1	7	4.5	11.5	476	0.5	77.5	3	58	97	-999	0.3
2008	1	8	-2.5	6.4	484	1	91.5	0.6	86	97	-999	0
2008	1	9	-1.3	8.1	126	2	97.5	2.5	96	99	-999	0
2008	1	10	3.3	8.2	232	0	97	2.7	95	99	-999	0.1
2008	1	11	3.3	14.4	446	7	77.5	5.8	60	95	-999	0.7
2008	1	12	1.6	8.2	398	0	77	2.2	61	93	-999	0.4
2008	1	13	-4.8	3	707	0	92	1.1	89	95	-999	0
2008	1	14	-2.3	6.9	148	0	97	1.7	95	99	-999	0
2008	1	15	2.2	9.6	298	4.5	81.5	4.9	65	98	-999	0.6
2008	1	16	6.4	10	438	0.5	78	3.8	68	88	-999	0.8
2008	1	17	4	8.9	479	0.5	81.5	3.9	69	94	-999	0.3
2008	1	18	6.3	11.4	305	0	85	3.2	77	93	-999	0.4
2008	1	19	9.8	12.9	267	0	76	2.6	66	86	-999	0.9
2008	1	20	6.8	13.1	436	0	72.5	1	55	90	-999	0.6
2008	1	21	3.1	9.9	369	2	83.5	2.6	74	93	-999	0.4
2008	1	22	3.6	8.9	421	0	74.5	4	60	89	-999	1
2008	1	23	-2.6	8.3	817	0	68	1.4	49	87	-999	0.1
2008	1	24	-4	7.3	635	0.5	81	0.7	68	94	-999	0
2008	1	25	2.4	8.4	842	0	78.5	2	64	93	-999	0.2
2008	1	26	-6.6	6	922	0	78.5	0.9	68	89	-999	0
2008	1	27	-5.6	-1.2	286	0	91.5	0.5	89	94	-999	0.2
2008	1	28	-4.8	8.6	816	0	75.5	0.7	54	97	-999	0.1
2008	1	29	-3.5	1.2	272	0	91.5	1.1	87	96	-999	0.2
2008	1	30	-0.2	4.3	313	0	94.5	1.5	91	98	-999	0.3
2008	1	31	-0.6	4.7	550	1.5	80.5	2.7	65	96	-999	0.4
2008	2	1	1.6	8.2	206	5.5	76.5	5.2	65	88	-999	1.1
2008	2	2	1.4	7.3	936	0	69	1.3	50	88	-999	0.3
2008	2	3	-6	9.4	1035	2	73.5	2	57	90	-999	0.2
2008	2	4	2.9	7.1	338	4	73	3.7	57	89	-999	0.8
2008	2	5	0	10.3	356	0	80.5	3.5	68	93	-999	0.7
2008	2	6	7.5	13.8	505	0	70.5	3.2	52	89	-999	1.5
2008	2	7	-1.3	10.7	1033	0	71.5	2	49	94	-999	0.5
2008	2	8	1	12.6	1083	0	56	2.3	28	84	-999	1
2008	2	9	-2.3	12.9	1063	0	59	1.2	39	79	-999	0.6
2008	2	10	-0.6	12.2	1089	0	58.5	1.8	42	75	-999	0.8
2008	2	11	-1.1	11.5	1082	0	57	1.5	33	81	-999	0.8
2008	2	12	-2.2	10.6	1032	0	60	1.8	38	82	-999	0.8
2008	2	13	-4.8	9.4	1060	0	69.5	1	51	88	-999	0.5
2008	2	14	-4.1	10	1124	0	69	1.2	51	87	-999	0.5
2008	2	15	-3.2	2.2	323	0	81	3.5	72	90	-999	0.6
2008	2	16	-4.1	7.6	1260	0	52	3.2	25	79	-999	1.3
2008	2	17	-5.9	8.9	1136	0	64	1.2	44	84	-999	0.7
2008	2	18	-5.1	10.3	1249	0	65	1.1	43	87	-999	0.7
2008	2	19	-5.4	11.4	1020	0	68	1.4	49	87	-999	0.8
2008	2	20	-0.4	7.4	277	2	89	1.4	83	95	-999	0.3
2008	2	21	5.7	14.5	686	0	78	1.7	61	95	-999	1.1
2008	2	22	1.2	12.3	567	0	84.5	1.3	74	95	-999	0.6
2008	2	23	1.7	15.2	1173	0	75	0.8	55	95	-999	0.8
2008	2	24	-1.2	16.9	1299	0	72.5	2.2	48	97	-999	1.1
2008	2	25	5.6	15.8	878	0	69.5	1.7	50	89	-999	1.4
2008	2	26	-0.8	13.5	587	2.5	82.5	2.8	69	96	-999	0.5
2008	2	27	5.4	12.6	921	0	68	1.5	48	88	-999	1.2
2008	2	28	-0.2	12.1	670	0	79	1.5	67	91	-999	0.8
2008	2	29	9.3	15	487	0.5	78	3.4	61	95	-999	1.5
2008	3	1	10	15.5	755	0.5	68	4.4	47	89	-999	2.4
2008	3	2	7.5	12.9	636	0	72.5	3	63	82	-999	1.4
2008	3	3	4.2	14.3	680	2	73.5	3.4	57	90	-999	1.6
2008	3	4	0.6	6.5	708	0.5	79.5	4.9	68	91	-999	1.4
2008	3	5	0.6	5.7	1434	0	56	5.8	35	77	-999	2.6
2008	3	6	-3.2	8.6	1638	0	56.5	3.2	31	82	-999	1.8
2008	3	7	-3.7	8.9	753	0	76	2.4	64	88	-999	0.9
2008	3	8	2.7	11.4	976	0	72	1.1	53	91	-999	1.2
2008	3	9	-1.3	11.8	1156	0	70.5	2.8	47	94	-999	1.3
2008	3	10	0.7	9.8	452	7	70	5.6	51	89	-999	1.4
2008	3	11	4.5	12.6	679	5.5	82.5	4.9	69	96	-999	1.6
2008	3	12	7.6	14.5	1162	11	75	5.6	56	94	-999	2.7
2008	3	13	3	11.6	1096	0	71	2.7	59	83	-999	1.6
2008	3	14	8.4	16.3	1310	0	71.5	2.5	54	89	-999	2.3
2008	3	15	1.2	18	1343	2	73	2.6	51	95	-999	1.8
2008	3	16	7.8	11.2	664	6	80.5	4.1	68	93	-999	1.6
2008	3	17	6.7	10	330	0	82	2.3	72	92	-999	1.1
2008	3	18	0.1	9.2	1570	1	59.5	3.3	41	78	-999	2.2
2008	3	19	-1.5	7.5	1341	0	66.5	3	48	85	-999	1.7
2008	3	20	-1.4	7.2	935	8.5	66.5	2.9	46	87	-999	1.5
2008	3	21	2.6	8.1	462	13	78	4.5	63	93	-999	1.5
2008	3	22	-0.1	6.9	1034	5	71.5	2.3	49	94	-999	1.4
2008	3	23	0.1	3.8	1030	0	69.5	3.2	44	95	-999	1.6
2008	3	24	-3.6	5.7	893	3	75.5	2.7	56	95	-999	1.1
2008	3	25	-0.5	6.2	1081	0.5	70.5	2.7	52	89	-999	1.5
